run,t,x,y,heading,speed,turn_rate,left_spin,right_spin,left_encoder,right_encoder,gyro,left_noise,right_noise,gyro_noise,gyro_bias
1,6.74,4.6600,-3.7359,-1.9544,1.0392,-0.0030,10.3984,10.3850,10.1243,10.1243,-0.0147,0.12159,0.12154,0.01000,0.001728
1,6.76,4.6522,-3.7552,-1.9544,1.0425,0.0090,10.4044,10.4448,10.1243,10.4311,0.0074,0.12162,0.12178,0.01000,0.001728
1,6.78,4.6444,-3.7745,-1.9542,1.0458,0.0210,10.4105,10.5048,10.4311,10.4311,0.0480,0.12164,0.12202,0.01001,0.001728
1,6.80,4.6366,-3.7939,-1.9538,1.0491,0.0329,10.4168,10.5649,10.4311,10.4311,0.0391,0.12167,0.12226,0.01001,0.001728
1,6.82,4.6288,-3.8134,-1.9532,1.0524,0.0448,10.4233,10.6251,10.4311,10.4311,0.0473,0.12169,0.12250,0.01001,0.001728
1,6.84,4.6209,-3.8329,-1.9523,1.0558,0.0567,10.4300,10.6854,10.4311,10.7379,0.0678,0.12172,0.12274,0.01002,0.001728
1,6.86,4.6131,-3.8525,-1.9511,1.0591,0.0686,10.4369,10.7457,10.4311,10.7379,0.0903,0.12175,0.12298,0.01002,0.001728
1,6.88,4.6052,-3.8722,-1.9498,1.0625,0.0804,10.4440,10.8060,10.4311,10.7379,0.0894,0.12178,0.12322,0.01002,0.001728
1,6.90,4.5974,-3.8919,-1.9481,1.0659,0.0922,10.4513,10.8663,10.7379,10.7379,0.0890,0.12181,0.12347,0.01003,0.001728
1,6.92,4.5895,-3.9118,-1.9463,1.0693,0.1040,10.4587,10.9266,10.4311,10.7379,0.0814,0.12183,0.12371,0.01003,0.001728
1,6.94,4.5817,-3.9317,-1.9442,1.0727,0.1157,10.4663,10.9868,10.4311,10.7379,0.1203,0.12187,0.12395,0.01003,0.001728
1,6.96,4.5739,-3.9517,-1.9419,1.0761,0.1273,10.4741,11.0470,10.4311,11.0447,0.1168,0.12190,0.12419,0.01004,0.001728
1,6.98,4.5661,-3.9717,-1.9394,1.0795,0.1389,10.4821,11.1071,10.7379,11.0447,0.1282,0.12193,0.12443,0.01004,0.001728
1,7.00,4.5584,-3.9919,-1.9366,1.0829,0.1504,10.4902,11.1670,10.4311,11.0447,0.1538,0.12196,0.12467,0.01005,0.001728
1,7.02,4.5507,-4.0121,-1.9336,1.0863,0.1619,10.4985,11.2269,10.7379,11.0447,0.1581,0.12199,0.12491,0.01005,0.001728
1,7.04,4.5430,-4.0324,-1.9303,1.0897,0.1732,10.5070,11.2865,10.7379,11.3515,0.1800,0.12203,0.12515,0.01005,0.001728
1,7.06,4.5354,-4.0528,-1.9269,1.0931,0.1845,10.5156,11.3460,10.4311,11.3515,0.1705,0.12206,0.12538,0.01006,0.001728
1,7.08,4.5278,-4.0733,-1.9232,1.0965,0.1957,10.5244,11.4052,10.4311,11.6583,0.2164,0.12210,0.12562,0.01006,0.001728
1,7.10,4.5203,-4.0939,-1.9193,1.0999,0.2069,10.5333,11.4642,10.7379,11.6583,0.2025,0.12213,0.12586,0.01006,0.001728
1,7.12,4.5128,-4.1146,-1.9151,1.1033,0.2179,10.5424,11.5230,10.4311,11.6583,0.2197,0.12217,0.12609,0.01007,0.001728
1,7.14,4.5054,-4.1354,-1.9108,1.1067,0.2289,10.5517,11.5815,10.4311,11.3515,0.2321,0.12221,0.12633,0.01007,0.001728
1,7.16,4.4980,-4.1563,-1.9062,1.1100,0.2397,10.5611,11.6397,10.7379,11.6583,0.2363,0.12224,0.12656,0.01007,0.001728
1,7.18,4.4908,-4.1773,-1.9014,1.1134,0.2504,10.5706,11.6975,10.7379,11.6583,0.2493,0.12228,0.12679,0.01008,0.001728
1,7.20,4.4836,-4.1984,-1.8964,1.1168,0.2611,10.5803,11.7550,10.4311,11.6583,0.2603,0.12232,0.12702,0.01008,0.001728
1,7.22,4.4765,-4.2195,-1.8912,1.1201,0.2716,10.5901,11.8122,10.7379,11.6583,0.2914,0.12236,0.12725,0.01008,0.001728
1,7.24,4.4695,-4.2408,-1.8857,1.1234,0.2820,10.6000,11.8689,10.4311,11.9651,0.2922,0.12240,0.12748,0.01008,0.001728
1,7.26,4.4626,-4.2622,-1.8801,1.1268,0.2923,10.6101,11.9253,10.4311,11.9651,0.2927,0.12244,0.12770,0.01009,0.001728
1,7.28,4.4558,-4.2837,-1.8743,1.1301,0.3024,10.6203,11.9812,10.7379,11.6583,0.3016,0.12248,0.12792,0.01009,0.001728
1,7.30,4.4491,-4.3053,-1.8682,1.1334,0.3125,10.6306,12.0366,10.7379,11.9651,0.3216,0.12252,0.12815,0.01009,0.001728
1,7.32,4.4426,-4.3270,-1.8620,1.1366,0.3223,10.6410,12.0915,10.4311,11.9651,0.3245,0.12256,0.12837,0.01010,0.001728
1,7.34,4.4361,-4.3488,-1.8555,1.1399,0.3321,10.6515,12.1460,10.7379,11.9651,0.3492,0.12261,0.12858,0.01010,0.001728
1,7.36,4.4298,-4.3707,-1.8489,1.1431,0.3417,10.6621,12.1999,10.4311,12.2718,0.3348,0.12265,0.12880,0.01010,0.001728
1,7.38,4.4236,-4.3927,-1.8420,1.1463,0.3512,10.6728,12.2533,10.7379,12.2718,0.3737,0.12269,0.12901,0.01011,0.001728
1,7.40,4.4175,-4.4148,-1.8350,1.1495,0.3606,10.6837,12.3061,10.7379,12.2718,0.3754,0.12273,0.12922,0.01011,0.001728
1,7.42,4.4116,-4.4370,-1.8278,1.1526,0.3697,10.6946,12.3584,10.7379,12.2718,0.3760,0.12278,0.12943,0.01011,0.001728
1,7.44,4.4058,-4.4593,-1.8204,1.1558,0.3788,10.7056,12.4100,10.7379,12.5786,0.3749,0.12282,0.12964,0.01011,0.001728
1,7.46,4.4002,-4.4817,-1.8128,1.1589,0.3876,10.7166,12.4610,10.7379,12.5786,0.3922,0.12287,0.12984,0.01012,0.001728
1,7.48,4.3947,-4.5043,-1.8051,1.1620,0.3964,10.7278,12.5113,10.7379,12.2718,0.4072,0.12291,0.13005,0.01012,0.001728
1,7.50,4.3894,-4.5269,-1.7971,1.1650,0.4049,10.7390,12.5610,10.7379,12.5786,0.4031,0.12296,0.13024,0.01012,0.001728
1,7.52,4.3843,-4.5496,-1.7890,1.1680,0.4133,10.7502,12.6100,10.7379,12.5786,0.4159,0.12300,0.13044,0.01012,0.001728
1,7.54,4.3793,-4.5724,-1.7808,1.1710,0.4215,10.7615,12.6583,10.7379,12.5786,0.4319,0.12305,0.13063,0.01013,0.001728
1,7.56,4.3745,-4.5954,-1.7724,1.1739,0.4295,10.7729,12.7058,10.7379,12.8854,0.4293,0.12309,0.13082,0.01013,0.001728
1,7.58,4.3699,-4.6184,-1.7638,1.1768,0.4374,10.7843,12.7526,10.4311,12.8854,0.4375,0.12314,0.13101,0.01013,0.001728
1,7.60,4.3655,-4.6415,-1.7550,1.1797,0.4451,10.7957,12.7987,10.7379,12.8854,0.4495,0.12318,0.13119,0.01013,0.001728
1,7.62,4.3613,-4.6647,-1.7461,1.1826,0.4526,10.8072,12.8439,10.7379,12.8854,0.4563,0.12323,0.13138,0.01014,0.001728
1,7.64,4.3573,-4.6880,-1.7371,1.1854,0.4599,10.8187,12.8884,10.7379,13.1922,0.4547,0.12327,0.13155,0.01014,0.001728
1,7.66,4.3535,-4.7114,-1.7279,1.1881,0.4671,10.8302,12.9320,10.7379,12.8854,0.4513,0.12332,0.13173,0.01014,0.001728
1,7.68,4.3499,-4.7349,-1.7185,1.1908,0.4740,10.8417,12.9748,10.7379,13.1922,0.4578,0.12337,0.13190,0.01014,0.001728
1,7.70,4.3465,-4.7585,-1.7090,1.1935,0.4808,10.8532,13.0167,11.0447,12.8854,0.4748,0.12341,0.13207,0.01014,0.001728
1,7.72,4.3433,-4.7821,-1.6994,1.1961,0.4873,10.8647,13.0578,10.7379,12.8854,0.4970,0.12346,0.13223,0.01015,0.001728
1,7.74,4.3403,-4.8059,-1.6897,1.1987,0.4937,10.8762,13.0979,10.7379,13.1922,0.4986,0.12350,0.13239,0.01015,0.001728
1,7.76,4.3376,-4.8297,-1.6798,1.2012,0.4999,10.8877,13.1372,11.0447,13.1922,0.5144,0.12355,0.13255,0.01015,0.001728
1,7.78,4.3351,-4.8536,-1.6698,1.2037,0.5059,10.8991,13.1755,11.0447,13.1922,0.4907,0.12360,0.13270,0.01015,0.001728
1,7.80,4.3329,-4.8776,-1.6597,1.2062,0.5116,10.9105,13.2129,11.0447,12.8854,0.5086,0.12364,0.13285,0.01015,0.001728
1,7.82,4.3308,-4.9016,-1.6495,1.2086,0.5172,10.9219,13.2493,11.0447,13.4990,0.5104,0.12369,0.13300,0.01016,0.001728
1,7.84,4.3291,-4.9257,-1.6391,1.2109,0.5226,10.9332,13.2848,11.0447,13.1922,0.5363,0.12373,0.13314,0.01016,0.001728
1,7.86,4.3275,-4.9499,-1.6287,1.2132,0.5277,10.9444,13.3192,11.3515,13.1922,0.5388,0.12378,0.13328,0.01016,0.001728
1,7.88,4.3263,-4.9741,-1.6181,1.2154,0.5327,10.9556,13.3527,10.7379,13.4990,0.5232,0.12382,0.13341,0.01016,0.001728
1,7.90,4.3252,-4.9984,-1.6075,1.2176,0.5374,10.9667,13.3852,11.3515,13.4990,0.5317,0.12387,0.13354,0.01016,0.001728
1,7.92,4.3245,-5.0227,-1.5967,1.2197,0.5420,10.9777,13.4166,11.0447,13.1922,0.5456,0.12391,0.13367,0.01016,0.001728
1,7.94,4.3240,-5.0471,-1.5859,1.2218,0.5463,10.9887,13.4470,11.0447,13.4990,0.5637,0.12395,0.13379,0.01016,0.001728
1,7.96,4.3237,-5.0716,-1.5749,1.2238,0.5504,10.9995,13.4763,11.0447,13.1922,0.5356,0.12400,0.13391,0.01017,0.001728
1,7.98,4.3238,-5.0960,-1.5639,1.2257,0.5543,11.0103,13.5045,11.0447,13.4990,0.5526,0.12404,0.13402,0.01017,0.001728
1,8.00,4.3241,-5.1206,-1.5528,1.2276,0.5580,11.0209,13.5317,11.0447,13.4990,0.5453,0.12408,0.13413,0.01017,0.001728
1,8.02,4.3247,-5.1451,-1.5417,1.2295,0.5614,11.0314,13.5578,10.7379,13.4990,0.5601,0.12413,0.13423,0.01017,0.001728
1,8.04,4.3255,-5.1697,-1.5305,1.2312,0.5647,11.0417,13.5828,11.0447,13.4990,0.5605,0.12417,0.13433,0.01017,0.001728
1,8.06,4.3266,-5.1943,-1.5192,1.2329,0.5677,11.0519,13.6066,11.0447,13.4990,0.5756,0.12421,0.13443,0.01017,0.001728
1,8.08,4.3281,-5.2189,-1.5078,1.2346,0.5705,11.0620,13.6294,11.0447,13.4990,0.5692,0.12425,0.13452,0.01017,0.001728
1,8.10,4.3298,-5.2435,-1.4964,1.2361,0.5731,11.0719,13.6510,11.0447,13.8058,0.5632,0.12429,0.13460,0.01017,0.001728
1,8.12,4.3317,-5.2682,-1.4849,1.2377,0.5755,11.0816,13.6714,11.0447,13.4990,0.5856,0.12433,0.13469,0.01017,0.001728
1,8.14,4.3340,-5.2928,-1.4734,1.2391,0.5777,11.0912,13.6907,11.0447,13.8058,0.5847,0.12436,0.13476,0.01017,0.001728
1,8.16,4.3365,-5.3175,-1.4619,1.2405,0.5796,11.1005,13.7088,11.0447,13.4990,0.5855,0.12440,0.13484,0.01017,0.001728
1,8.18,4.3394,-5.3421,-1.4503,1.2418,0.5813,11.1097,13.7257,11.0447,14.1126,0.6001,0.12444,0.13490,0.01017,0.001728
1,8.20,4.3425,-5.3667,-1.4387,1.2430,0.5829,11.1187,13.7415,11.0447,13.8058,0.5710,0.12447,0.13497,0.01017,0.001728
1,8.22,4.3459,-5.3914,-1.4270,1.2442,0.5841,11.1274,13.7561,11.0447,13.8058,0.5915,0.12451,0.13502,0.01018,0.001728
1,8.24,4.3496,-5.4160,-1.4153,1.2453,0.5852,11.1359,13.7694,11.0447,14.1126,0.5770,0.12454,0.13508,0.01018,0.001728
1,8.26,4.3536,-5.4406,-1.4036,1.2463,0.5861,11.1442,13.7816,11.0447,13.8058,0.5901,0.12458,0.13513,0.01018,0.001728
