scenario,arm,seed,t,severity,speed_error,speed_sd,nis,bias_left,noise_left,r_ale_left,r_unm_left
noise_inflation,analytic + best const R,2003,29,3,0.021,0.0053701,0.29088,,,,
noise_inflation,analytic + best const R,2003,29.1,3,0.0065378,0.0053701,2.3978,,,,
noise_inflation,analytic + best const R,2003,29.2,3,-0.028337,0.0053701,11.304,,,,
noise_inflation,analytic + best const R,2003,29.3,3,0.0018156,0.0053701,16.109,,,,
noise_inflation,analytic + best const R,2003,29.4,3,-0.0020107,0.0053701,2.1453,,,,
noise_inflation,analytic + best const R,2003,29.5,3,0.030521,0.0053701,5.1263,,,,
noise_inflation,analytic + best const R,2003,29.6,3,0.019127,0.0053701,46.69,,,,
noise_inflation,analytic + best const R,2003,29.7,3,0.011193,0.0053701,2.6726,,,,
noise_inflation,analytic + best const R,2003,29.8,3,-0.0033207,0.0053701,1.1971,,,,
noise_inflation,analytic + best const R,2003,29.9,3,-0.010488,0.0053701,0.39633,,,,
noise_inflation,analytic + best const R,2003,30,3,0.014666,0.0053701,4.2147,,,,
noise_inflation,analytic + best const R,2003,30.1,3,0.0032119,0.0053701,0.31586,,,,
noise_inflation,analytic + best const R,2003,30.2,3,0.014617,0.0053701,27.078,,,,
noise_inflation,analytic + best const R,2003,30.3,3,-0.017469,0.0053701,44.368,,,,
noise_inflation,analytic + best const R,2003,30.4,3,-0.014537,0.0053701,3.5741,,,,
noise_inflation,analytic + best const R,2003,30.5,3,-0.0090858,0.0053701,22.381,,,,
noise_inflation,analytic + best const R,2003,30.6,3,0.00035598,0.0053701,26.479,,,,
noise_inflation,analytic + best const R,2003,30.7,3,0.0062049,0.0053701,0.74609,,,,
noise_inflation,analytic + best const R,2003,30.8,3,-0.0067818,0.0053701,4.6494,,,,
noise_inflation,analytic + best const R,2003,30.9,3,0.00028257,0.0053701,6.4759,,,,
noise_inflation,analytic + best const R,2003,31,3,0.0064948,0.0053701,0.74351,,,,
noise_inflation,analytic + best const R,2003,31.1,3,0.0015884,0.0053701,1.839,,,,
noise_inflation,analytic + best const R,2003,31.2,3,-0.0091228,0.0053701,15.281,,,,
noise_inflation,analytic + best const R,2003,31.3,3,-0.014388,0.0053701,27.145,,,,
noise_inflation,analytic + best const R,2003,31.4,3,-0.019338,0.0053701,55.343,,,,
noise_inflation,analytic + best const R,2003,31.5,3,-0.025338,0.0053701,31.031,,,,
noise_inflation,analytic + best const R,2003,31.6,3,0.012402,0.0053701,3.7255,,,,
noise_inflation,analytic + best const R,2003,31.7,3,0.0091446,0.0053701,6.614,,,,
noise_inflation,analytic + best const R,2003,31.8,3,-0.00068463,0.0053701,10.138,,,,
noise_inflation,analytic + best const R,2003,31.9,3,-0.014812,0.0053701,29.2,,,,
noise_inflation,analytic + best const R,2003,32,3,0.015107,0.0053701,4.3922,,,,
noise_inflation,analytic + best const R,2003,32.1,3,0.018133,0.0053701,28.542,,,,
noise_inflation,analytic + best const R,2003,32.2,3,0.025807,0.0053701,50.207,,,,
noise_inflation,analytic + best const R,2003,32.3,3,0.024885,0.0053701,2.9341,,,,
noise_inflation,analytic + best const R,2003,32.4,3,0.0002867,0.0053701,1.0906,,,,
noise_inflation,analytic + best const R,2003,32.5,3,-0.0146,0.0053701,4.7036,,,,
noise_inflation,analytic + best const R,2003,32.6,3,-0.009376,0.0053701,5.2042,,,,
noise_inflation,analytic + best const R,2003,32.7,3,-0.017093,0.0053701,103.62,,,,
noise_inflation,analytic + best const R,2003,32.8,3,-0.020882,0.0053701,9.4217,,,,
noise_inflation,analytic + best const R,2003,32.9,3,-0.014537,0.0053701,24.482,,,,
noise_inflation,analytic + best const R,2003,33,3,0.013364,0.0053701,5.032,,,,
noise_inflation,analytic + best const R,2003,33.1,3,-0.0062815,0.0053701,8.419,,,,
noise_inflation,analytic + best const R,2003,33.2,3,0.015821,0.0053701,17.157,,,,
noise_inflation,analytic + best const R,2003,33.3,3,-0.021575,0.0053701,12.716,,,,
noise_inflation,analytic + best const R,2003,33.4,3,-0.010549,0.0053701,5.091,,,,
noise_inflation,analytic + best const R,2003,33.5,3,-0.0023072,0.0053701,33.354,,,,
noise_inflation,analytic + best const R,2003,33.6,3,-0.016029,0.0053701,33.504,,,,
noise_inflation,analytic + best const R,2003,33.7,3,0.006265,0.0053701,1.8555,,,,
noise_inflation,analytic + best const R,2003,33.8,3,-0.019127,0.0053701,5.5178,,,,
noise_inflation,analytic + best const R,2003,33.9,3,-0.030021,0.0053701,45.308,,,,
noise_inflation,analytic + best const R,2003,34,3,0.013456,0.0053701,8.3091,,,,
noise_inflation,analytic + best const R,2003,34.1,3,0.004223,0.0053701,24.028,,,,
noise_inflation,analytic + best const R,2003,34.2,3,0.0063114,0.0053701,11.77,,,,
noise_inflation,analytic + best const R,2003,34.3,3,-0.02571,0.0053701,72.724,,,,
noise_inflation,analytic + best const R,2003,34.4,3,0.017731,0.0053701,9.715,,,,
noise_inflation,analytic + best const R,2003,34.5,3,0.0091953,0.0053701,28.234,,,,
noise_inflation,analytic + best const R,2003,34.6,3,-0.0063465,0.0053701,2.6579,,,,
noise_inflation,analytic + best const R,2003,34.7,3,0.02928,0.0053701,21.685,,,,
noise_inflation,analytic + best const R,2003,34.8,3,0.0047391,0.0053701,0.84026,,,,
noise_inflation,analytic + best const R,2003,34.9,3,0.03479,0.0053701,170.54,,,,
noise_inflation,analytic + best const R,2003,35,3,-0.0050502,0.0053701,22.022,,,,
noise_inflation,analytic + best const R,2003,35.1,3,-0.004143,0.0053701,7.8373,,,,
noise_inflation,analytic + best const R,2003,35.2,3,-0.0051372,0.0053701,43.33,,,,
noise_inflation,analytic + best const R,2003,35.3,3,0.01611,0.0053701,26.191,,,,
noise_inflation,analytic + best const R,2003,35.4,3,0.00071162,0.0053701,6.5938,,,,
noise_inflation,analytic + best const R,2003,35.5,3,0.0065691,0.0053701,5.1086,,,,
noise_inflation,analytic + best const R,2003,35.6,3,-0.0135,0.0053701,16.746,,,,
noise_inflation,analytic + best const R,2003,35.7,3,0.0074925,0.0053701,7.6789,,,,
noise_inflation,analytic + best const R,2003,35.8,3,-0.009301,0.0053701,8.7445,,,,
noise_inflation,analytic + best const R,2003,35.9,3,-0.014502,0.0053701,6.4591,,,,
noise_inflation,analytic + best const R,2003,36,3,-0.010918,0.0053701,3.5888,,,,
noise_inflation,analytic + best const R,2003,36.1,3,0.014317,0.0053701,10.474,,,,
noise_inflation,analytic + best const R,2003,36.2,3,-0.022326,0.0053701,1.3453,,,,
noise_inflation,analytic + best const R,2003,36.3,3,-0.019431,0.0053701,8.3977,,,,
noise_inflation,analytic + best const R,2003,36.4,3,0.0041695,0.0053701,4.1016,,,,
noise_inflation,analytic + best const R,2003,36.5,3,-0.011547,0.0053701,20.05,,,,
noise_inflation,analytic + best const R,2003,36.6,3,0.0043752,0.0053701,4.6474,,,,
noise_inflation,analytic + best const R,2003,36.7,3,0.0028088,0.0053701,33.298,,,,
noise_inflation,analytic + best const R,2003,36.8,3,0.029035,0.0053701,18.78,,,,
noise_inflation,analytic + best const R,2003,36.9,3,0.025302,0.0053701,4.6611,,,,
noise_inflation,analytic + best const R,2003,37,3,-0.001533,0.0053701,33.485,,,,
noise_inflation,analytic + best const R,2003,37.1,3,-3.1504e-05,0.0053701,11.195,,,,
noise_inflation,analytic + best const R,2003,37.2,3,-0.0069617,0.0053701,7.5595,,,,
noise_inflation,analytic + best const R,2003,37.3,3,-0.010086,0.0053701,9.2082,,,,
noise_inflation,analytic + best const R,2003,37.4,3,-0.0022856,0.0053701,0.3984,,,,
noise_inflation,analytic + best const R,2003,37.5,3,0.012798,0.0053701,25.567,,,,
noise_inflation,analytic + best const R,2003,37.6,3,0.04729,0.0053701,24.688,,,,
noise_inflation,analytic + best const R,2003,37.7,3,0.01213,0.0053701,10.545,,,,
noise_inflation,analytic + best const R,2003,37.8,3,0.014208,0.0053701,5.7268,,,,
noise_inflation,analytic + best const R,2003,37.9,3,-0.019587,0.0053701,39.087,,,,
noise_inflation,analytic + best const R,2003,38,3,-0.031208,0.0053701,8.1604,,,,
noise_inflation,analytic + best const R,2003,38.1,3,0.0039866,0.0053701,8.3887,,,,
noise_inflation,analytic + best const R,2003,38.2,3,0.0041644,0.0053701,3.982,,,,
noise_inflation,analytic + best const R,2003,38.3,3,-0.0012053,0.0053701,8.0402,,,,
noise_inflation,analytic + best const R,2003,38.4,3,0.0050139,0.0053701,25.706,,,,
noise_inflation,analytic + best const R,2003,38.5,3,0.014456,0.0053701,10.77,,,,
noise_inflation,analytic + best const R,2003,38.6,3,-0.0014522,0.0053701,3.883,,,,
noise_inflation,analytic + best const R,2003,38.7,3,0.017445,0.0053701,1.4113,,,,
noise_inflation,analytic + best const R,2003,38.8,3,0.0013629,0.0053701,0.35292,,,,
noise_inflation,analytic + best const R,2003,38.9,3,0.0071429,0.0053701,5.253,,,,
noise_inflation,analytic + best const R,2003,39,3,0.012949,0.0053701,12.299,,,,
noise_inflation,analytic + best const R,2003,39.1,3,0.0131,0.0053701,31.452,,,,
noise_inflation,analytic + best const R,2003,39.2,3,0.012712,0.0053701,7.682,,,,
noise_inflation,analytic + best const R,2003,39.3,3,0.026664,0.0053701,2.5365,,,,
noise_inflation,analytic + best const R,2003,39.4,3,-0.0019426,0.0053701,2.5985,,,,
noise_inflation,analytic + best const R,2003,39.5,3,-0.0014349,0.0053701,12.737,,,,
noise_inflation,analytic + best const R,2003,39.6,3,-0.0049253,0.0053701,4.4972,,,,
noise_inflation,analytic + best const R,2003,39.7,3,0.0056351,0.0053701,3.9324,,,,
noise_inflation,analytic + best const R,2003,39.8,3,0.012897,0.0053701,6.2404,,,,
noise_inflation,analytic + best const R,2003,39.9,3,-0.0083918,0.0053701,8.9542,,,,
noise_inflation,analytic + best const R,2004,0,0,0.010078,0.0097498,0.95876,,,,
noise_inflation,analytic + best const R,2004,0.1,0,0.0065741,0.0064973,6.2589,,,,
noise_inflation,analytic + best const R,2004,0.2,0,-0.0010373,0.0056942,0.23974,,,,
noise_inflation,analytic + best const R,2004,0.3,0,-0.0052298,0.0054014,9.6626,,,,
noise_inflation,analytic + best const R,2004,0.4,0,-0.0059419,0.0053715,1.5933,,,,
noise_inflation,analytic + best const R,2004,0.5,0,0.0065745,0.0053711,2.9499,,,,
noise_inflation,analytic + best const R,2004,0.6,0,0.005802,0.0053703,0.49027,,,,
noise_inflation,analytic + best const R,2004,0.7,0,0.0042707,0.0053701,0.39349,,,,
noise_inflation,analytic + best const R,2004,0.8,0,-0.0060293,0.0053701,5.3074,,,,
noise_inflation,analytic + best const R,2004,0.9,0,-0.0093557,0.0053701,2.1926,,,,
noise_inflation,analytic + best const R,2004,1,0,0.0099065,0.0053701,1.497,,,,
noise_inflation,analytic + best const R,2004,1.1,0,0.0072877,0.0053701,1.0995,,,,
noise_inflation,analytic + best const R,2004,1.2,0,-0.0037427,0.0053701,12.317,,,,
noise_inflation,analytic + best const R,2004,1.3,0,0.0014521,0.0053701,3.1073,,,,
noise_inflation,analytic + best const R,2004,1.4,0,0.0052114,0.0053701,1.983,,,,
noise_inflation,analytic + best const R,2004,1.5,0,0.0011262,0.0053701,0.74567,,,,
noise_inflation,analytic + best const R,2004,1.6,0,-0.0096098,0.0053701,0.78539,,,,
noise_inflation,analytic + best const R,2004,1.7,0,0.0061295,0.0053701,2.1155,,,,
noise_inflation,analytic + best const R,2004,1.8,0,0.0071864,0.0053701,7.65,,,,
noise_inflation,analytic + best const R,2004,1.9,0,0.00388,0.0053701,1.1301,,,,
noise_inflation,analytic + best const R,2004,2,0,0.0051435,0.0053701,1.8576,,,,
noise_inflation,analytic + best const R,2004,2.1,0,-0.0023251,0.0053701,0.46683,,,,
noise_inflation,analytic + best const R,2004,2.2,0,0.0075057,0.0053701,3.1964,,,,
noise_inflation,analytic + best const R,2004,2.3,0,0.00044173,0.0053701,0.48842,,,,
noise_inflation,analytic + best const R,2004,2.4,0,-0.00089653,0.0053701,1.7019,,,,
noise_inflation,analytic + best const R,2004,2.5,0,0.0017535,0.0053701,2.6692,,,,
noise_inflation,analytic + best const R,2004,2.6,0,-0.012696,0.0053701,0.74617,,,,
noise_inflation,analytic + best const R,2004,2.7,0,0.00039148,0.0053701,2.1923,,,,
noise_inflation,analytic + best const R,2004,2.8,0,0.003652,0.0053701,0.4853,,,,
noise_inflation,analytic + best const R,2004,2.9,0,-0.0034807,0.0053701,2.4522,,,,
noise_inflation,analytic + best const R,2004,3,0,-0.0040268,0.0053701,2.9354,,,,
noise_inflation,analytic + best const R,2004,3.1,0,0.010056,0.0053701,0.35155,,,,
noise_inflation,analytic + best const R,2004,3.2,0,0.0052871,0.0053701,1.4872,,,,
noise_inflation,analytic + best const R,2004,3.3,0,0.0034692,0.0053701,1.0073,,,,
noise_inflation,analytic + best const R,2004,3.4,0,-0.0028918,0.0053701,2.837,,,,
noise_inflation,analytic + best const R,2004,3.5,0,0.0025378,0.0053701,5.4097,,,,
noise_inflation,analytic + best const R,2004,3.6,0,0.0004596,0.0053701,5.3386,,,,
noise_inflation,analytic + best const R,2004,3.7,0,-0.0022144,0.0053701,1.5197,,,,
noise_inflation,analytic + best const R,2004,3.8,0,-0.0017229,0.0053701,2.9488,,,,
noise_inflation,analytic + best const R,2004,3.9,0,-0.0048748,0.0053701,2.185,,,,
noise_inflation,analytic + best const R,2004,4,0,-0.0017853,0.0053701,1.7472,,,,
noise_inflation,analytic + best const R,2004,4.1,0,0.00058216,0.0053701,1.5058,,,,
noise_inflation,analytic + best const R,2004,4.2,0,0.0020729,0.0053701,1.5797,,,,
noise_inflation,analytic + best const R,2004,4.3,0,-0.0054031,0.0053701,2.8757,,,,
noise_inflation,analytic + best const R,2004,4.4,0,-0.0048046,0.0053701,1.6645,,,,
noise_inflation,analytic + best const R,2004,4.5,0,-0.0021796,0.0053701,4.4652,,,,
noise_inflation,analytic + best const R,2004,4.6,0,0.0066224,0.0053701,0.32662,,,,
noise_inflation,analytic + best const R,2004,4.7,0,0.0072702,0.0053701,3.9721,,,,
noise_inflation,analytic + best const R,2004,4.8,0,-0.0050935,0.0053701,0.07156,,,,
noise_inflation,analytic + best const R,2004,4.9,0,0.0010579,0.0053701,0.48804,,,,
noise_inflation,analytic + best const R,2004,5,0,0.0007622,0.0053701,2.3235,,,,
noise_inflation,analytic + best const R,2004,5.1,0,0.0091731,0.0053701,4.1604,,,,
noise_inflation,analytic + best const R,2004,5.2,0,-0.0052518,0.0053701,6.3298,,,,
noise_inflation,analytic + best const R,2004,5.3,0,-0.0051563,0.0053701,1.9457,,,,
noise_inflation,analytic + best const R,2004,5.4,0,-0.00035387,0.0053701,0.60042,,,,
noise_inflation,analytic + best const R,2004,5.5,0,-0.00011006,0.0053701,0.1363,,,,
noise_inflation,analytic + best const R,2004,5.6,0,0.0042556,0.0053701,4.4391,,,,
noise_inflation,analytic + best const R,2004,5.7,0,-0.000359,0.0053701,1.9563,,,,
noise_inflation,analytic + best const R,2004,5.8,0,0.00022381,0.0053701,4.7284,,,,
noise_inflation,analytic + best const R,2004,5.9,0,0.0068678,0.0053701,0.27503,,,,
noise_inflation,analytic + best const R,2004,6,0,0.0061372,0.0053701,1.1811,,,,
noise_inflation,analytic + best const R,2004,6.1,0,-0.0010397,0.0053701,3.079,,,,
noise_inflation,analytic + best const R,2004,6.2,0,-0.0080896,0.0053701,0.65237,,,,
noise_inflation,analytic + best const R,2004,6.3,0,-0.00037504,0.0053701,0.22575,,,,
noise_inflation,analytic + best const R,2004,6.4,0,0.00035678,0.0053701,0.42152,,,,
noise_inflation,analytic + best const R,2004,6.5,0,-0.0046889,0.0053701,1.9333,,,,
noise_inflation,analytic + best const R,2004,6.6,0,0.0060234,0.0053701,0.69606,,,,
noise_inflation,analytic + best const R,2004,6.7,0,0.0044897,0.0053701,2.0262,,,,
noise_inflation,analytic + best const R,2004,6.8,0,-0.0080008,0.0053701,0.8669,,,,
noise_inflation,analytic + best const R,2004,6.9,0,-0.0084042,0.0053701,0.57579,,,,
noise_inflation,analytic + best const R,2004,7,0,-0.0039001,0.0053701,4.463,,,,
noise_inflation,analytic + best const R,2004,7.1,0,0.0016669,0.0053701,2.7577,,,,
noise_inflation,analytic + best const R,2004,7.2,0,-0.0059349,0.0053701,2.3205,,,,
noise_inflation,analytic + best const R,2004,7.3,0,-0.0021976,0.0053701,3.0625,,,,
noise_inflation,analytic + best const R,2004,7.4,0,-0.0086914,0.0053701,3.2256,,,,
noise_inflation,analytic + best const R,2004,7.5,0,-0.0058818,0.0053701,3.9689,,,,
noise_inflation,analytic + best const R,2004,7.6,0,-0.0013719,0.0053701,0.2141,,,,
noise_inflation,analytic + best const R,2004,7.7,0,0.0010534,0.0053701,2.1716,,,,
noise_inflation,analytic + best const R,2004,7.8,0,0.0017026,0.0053701,2.8906,,,,
noise_inflation,analytic + best const R,2004,7.9,0,-0.0047702,0.0053701,2.1716,,,,
noise_inflation,analytic + best const R,2004,8,3,0.0021523,0.0053701,2.7758,,,,
noise_inflation,analytic + best const R,2004,8.1,3,0.0048292,0.0053701,9.0739,,,,
noise_inflation,analytic + best const R,2004,8.2,3,0.024405,0.0053701,7.664,,,,
noise_inflation,analytic + best const R,2004,8.3,3,0.00096444,0.0053701,1.5645,,,,
noise_inflation,analytic + best const R,2004,8.4,3,0.011962,0.0053701,9.0679,,,,
noise_inflation,analytic + best const R,2004,8.5,3,-0.00035989,0.0053701,9.8358,,,,
noise_inflation,analytic + best const R,2004,8.6,3,-0.00042297,0.0053701,5.7506,,,,
noise_inflation,analytic + best const R,2004,8.7,3,-0.0061881,0.0053701,0.43855,,,,
noise_inflation,analytic + best const R,2004,8.8,3,0.003479,0.0053701,11.337,,,,
noise_inflation,analytic + best const R,2004,8.9,3,0.0033154,0.0053701,11.444,,,,
noise_inflation,analytic + best const R,2004,9,3,0.010792,0.0053701,17.89,,,,
noise_inflation,analytic + best const R,2004,9.1,3,0.007281,0.0053701,15.375,,,,
noise_inflation,analytic + best const R,2004,9.2,3,0.0017181,0.0053701,2.8041,,,,
noise_inflation,analytic + best const R,2004,9.3,3,-0.010996,0.0053701,38.677,,,,
noise_inflation,analytic + best const R,2004,9.4,3,-0.0083099,0.0053701,2.0478,,,,
noise_inflation,analytic + best const R,2004,9.5,3,-0.014042,0.0053701,1.6604,,,,
noise_inflation,analytic + best const R,2004,9.6,3,-0.0096892,0.0053701,54.944,,,,
noise_inflation,analytic + best const R,2004,9.7,3,0.0023621,0.0053701,11.164,,,,
noise_inflation,analytic + best const R,2004,9.8,3,0.015907,0.0053701,7.5939,,,,
noise_inflation,analytic + best const R,2004,9.9,3,0.021481,0.0053701,26.211,,,,
noise_inflation,analytic + best const R,2004,10,3,-0.0065722,0.0053701,0.89536,,,,
noise_inflation,analytic + best const R,2004,10.1,3,-0.0036893,0.0053701,1.4693,,,,
noise_inflation,analytic + best const R,2004,10.2,3,-0.0079681,0.0053701,25.04,,,,
noise_inflation,analytic + best const R,2004,10.3,3,-0.011294,0.0053701,5.5094,,,,
noise_inflation,analytic + best const R,2004,10.4,3,0.0085693,0.0053701,5.601,,,,
noise_inflation,analytic + best const R,2004,10.5,3,0.0068976,0.0053701,16.638,,,,
noise_inflation,analytic + best const R,2004,10.6,3,0.00079138,0.0053701,1.516,,,,
noise_inflation,analytic + best const R,2004,10.7,3,0.0083753,0.0053701,44.097,,,,
noise_inflation,analytic + best const R,2004,10.8,3,-0.0084902,0.0053701,5.7381,,,,
noise_inflation,analytic + best const R,2004,10.9,3,-0.034424,0.0053701,33.094,,,,
noise_inflation,analytic + best const R,2004,11,3,0.011926,0.0053701,1.4961,,,,
noise_inflation,analytic + best const R,2004,11.1,3,-0.027363,0.0053701,19.964,,,,
noise_inflation,analytic + best const R,2004,11.2,3,-0.028524,0.0053701,10.123,,,,
noise_inflation,analytic + best const R,2004,11.3,3,0.025808,0.0053701,0.76528,,,,
noise_inflation,analytic + best const R,2004,11.4,3,-0.0047722,0.0053701,2.203,,,,
noise_inflation,analytic + best const R,2004,11.5,3,0.010756,0.0053701,26.372,,,,
noise_inflation,analytic + best const R,2004,11.6,3,-0.0016556,0.0053701,13.592,,,,
noise_inflation,analytic + best const R,2004,11.7,3,0.010549,0.0053701,4.0338,,,,
noise_inflation,analytic + best const R,2004,11.8,3,-0.0083445,0.0053701,29.701,,,,
noise_inflation,analytic + best const R,2004,11.9,3,0.018013,0.0053701,7.7278,,,,
noise_inflation,analytic + best const R,2004,12,3,-0.0078483,0.0053701,4.4708,,,,
noise_inflation,analytic + best const R,2004,12.1,3,-0.016271,0.0053701,19.182,,,,
noise_inflation,analytic + best const R,2004,12.2,3,-0.028245,0.0053701,13.768,,,,
